date,temperature_2m_above_ground,specific_humidity_2m_above_ground,relative_humidity_2m_above_ground,u_component_of_wind_10m_above_ground,v_component_of_wind_10m_above_ground,precipitable_water_entire_atmosphere,total_precipitation_surface,city,ACond_tavg,AvgSurfT_tavg,CanopInt_tavg,ECanop_tavg,ESoil_tavg,EvapSnow_tavg,Evap_tavg,GWS_tavg,Lwnet_tavg,Qg_tavg,Qh_tavg,Qle_tavg,Qsm_tavg,Qs_tavg,SnowDepth_tavg,SnowT_tavg,SoilMoist_P_tavg,SoilMoist_RZ_tavg,SoilMoist_S_tavg,SWE_tavg,Swnet_tavg,TVeg_tavg,TWS_tavg,year,population,water_availability
2015-04-01,11.984258889639277,0.0070204265702325,79.65369107902691,-1.0086216181830845,-1.2477560168527748,11.792043187284984,0.0,Algeirs,0.0234969740345453,290.3590244293213,0.00029462659986165816,1.0455366866261398e-09,1.3275326803826224e-05,0.0,2.6313220011312903e-05,697.3135737101237,-74.65865364074708,1.0948678718258935,76.82168661753337,64.9015598932902,0.0,0.0,0.0,290.3590244293213,935.768881479899,238.45528208414717,4.762528459231058,0.0,217.47581799825036,1.3036849509262538e-05,935.7691551208496,2015,2592000,29753666883.684967
2015-04-02,12.42616172503402,0.0066390105610793,73.36908725846199,-0.8828937983693637,-0.6748521375364714,10.580860415774008,0.0,Algeirs,0.0322843896302705,288.9671082814534,0.0038691727657957,2.495081589633704e-07,1.2360757337622392e-05,0.0,2.216388650140289e-05,696.6564473470053,-72.01444320678712,-5.066211199760437,93.00351250966388,54.66722501118978,0.0,2.09993766704201e-10,0.0,288.9671082814534,933.417837524414,236.76138445536293,4.734760189056396,0.0,214.61239999135336,9.553621847165535e-06,933.4217145284016,2015,2592000,29677564789.081028
2015-04-03,13.183236671775925,0.0071031900237612,73.6489259804449,-0.5548212246885474,-0.975508717108538,13.22444913650072,0.0,Algeirs,0.0211081786779686,289.6217609405517,0.0008820188309376437,1.892228851385624e-09,1.1659799577046215e-05,0.0,2.25660758057226e-05,695.9003405253093,-71.40462582906088,4.399808973073959,84.064386399587,55.65922525723775,0.0,0.0,0.0,289.6217609405517,931.2125139872232,235.31202131907148,4.710263554255167,0.0,215.5337329228719,1.0904380955404728e-05,931.2132840474446,2015,2592000,29605969288.036743
2015-04-04,12.117507216750958,0.0066284709572804,74.24941688840107,-0.762048373192734,-1.3152876037932804,11.899657484664717,0.0,Algeirs,0.0225257634806136,289.7793120066325,0.0053180997550953,4.072546056240374e-07,1.0930586453620589e-05,0.0,2.0803452465164206e-05,695.0605372111003,-65.24893137613932,0.3651414358988404,85.5358572324117,51.31171882947286,0.0,1.7975867383501766e-08,0.0,289.7793120066325,929.0870803833008,234.0265422185262,4.696758786837259,0.0,202.458474222819,9.465610859630638e-06,929.0923683166504,2015,2592000,29537210943.262802
2015-04-05,11.775279760873469,0.0066038513011286,75.41455765231963,-1.9700644580305613,-1.730378318888821,13.397950518996486,0.0152923388792181,Algeirs,0.0278186484317605,289.75936813354497,0.0047181438305415,1.3341035802009554e-07,1.3262943692401073e-05,0.0,2.415694644544904e-05,694.151077524821,-77.62018426259358,2.372417629261812,83.20999495188394,59.5831128915151,0.0,1.837402138713436e-11,0.0,289.75936813354497,926.925510406494,232.77442391713456,4.638155273596445,0.0,222.7888460159302,1.0760593443137622e-05,926.9302202860516,2015,2592000,29467115881.218765
2015-04-06,11.154271474448606,0.0067144662133976,79.4709022691173,-2.197199546364737,-1.5737869245668634,18.377688545437277,0.264940188654388,Algeirs,0.0542497420993943,288.31964111328125,0.0091327627752131,1.6283808562889132e-06,1.2918159260758938e-05,0.0,2.000248404480468e-05,693.1540758768717,-52.57657918930053,-4.594132294257482,87.84781824747722,49.336124626795446,0.0,2.3336529790067098e-07,0.0,288.31964111328125,925.0437624613444,231.88963483174643,4.69006168047587,0.0,185.1673827489217,5.455943346532876e-06,925.052879079183,2015,2592000,29406254022.31225
2015-04-07,12.451531322028073,0.0058668560601153,65.16355619430543,-2.388246583237603,0.2082782210391615,14.765497542709436,0.0037432796083971,Algeirs,0.0584800118890901,287.89334335327146,0.010908684922227,1.8751609256166077e-06,1.388001772208251e-05,0.0,2.019332121108164e-05,692.1097895304363,-49.25583295822143,-4.791833613316218,68.64655539194743,49.80682989756266,0.0,2.3789835600733038e-07,0.0,287.89334335327146,923.7557423909506,231.64588820139568,4.704714397589366,0.0,162.91353174845378,4.438143586564062e-06,923.7665921529136,2015,2592000,29364553657.384735
2015-04-08,14.55560345188266,0.0048607881758793,46.32199670691645,-1.7890577536476877,2.030088666496268,10.790087541841691,0.0,Algeirs,0.0473290735234816,288.4921120961507,0.0008486018057737965,1.3557295127271844e-08,1.6594715960612422e-05,0.0,2.5723637888101316e-05,691.0822814941406,-84.98205903371175,1.3289256652196246,81.33252143859865,63.44735334714254,0.0,0.0,0.0,288.4921120961507,921.6789276123046,230.5965901056925,4.53615669409434,0.0,231.0919156392415,9.115365439053372e-06,921.6797177632648,2015,2592000,29296898904.911537
2015-04-09,16.303762048290647,0.0045617841671706,38.06514855533519,-1.3724354502900196,3.390182035646192,12.042574157573844,0.0,Algeirs,0.0278714140566686,290.7325284322103,0.0003366515473317122,1.861512896143373e-09,1.8456712079265948e-05,0.0,3.1761136710883875e-05,690.025658416748,-85.61872755686441,9.235432000954944,60.22625056902568,78.33884881337484,0.0,0.0,0.0,290.7325284322103,918.9545399983724,228.9288941701253,4.47999155720075,0.0,233.42292149861652,1.330256499159077e-05,918.9549143473308,2015,2592000,29208563017.731407
2015-04-20,16.081361942906558,0.0074111019764395,64.73724570325626,-1.9709307388122128,-0.6960335840801559,17.57487260577499,0.1402977176482528,Algeirs,0.0341092051782955,291.36576983133955,0.0067825147688078,1.018075027540514e-06,1.2974103894218085e-05,0.0,1.914720985496388e-05,673.8852427164713,-72.32236833572388,-2.5067067871491115,107.0992525100708,47.22659711837768,0.0,1.525470473495716e-07,0.0,291.36576983133955,891.4794082641602,217.59402656555176,4.374913342793783,0.0,224.13986333211267,5.155029096689152e-06,891.486050415039,2015,2592000,28318045026.194946
2015-04-21,19.5184350885371,0.0087442679310365,62.16152662320803,-0.6364018680510282,1.005735191804362,22.74077998169007,0.1583346780180501,Algeirs,0.0445209015393629,292.78003819783527,0.0052731252508237,3.342184177412832e-07,1.3135605801532316e-05,0.0,1.939389394465252e-05,672.3505205790202,-53.565635903676345,7.7266115069389345,118.32277968724568,47.835046927134194,0.0,1.4247621528869677e-08,0.0,292.78003819783527,889.7666208902995,217.4161453882853,4.282304808497429,0.0,227.45484886169436,5.924071213788314e-06,889.771925608317,2015,2592000,28262474508.830727
2015-04-22,18.339050606758388,0.0094041193423602,71.60530362308666,0.0757836014127499,-0.4739294147120177,22.86815230449041,0.0339549722041063,Algeirs,0.0167828207292283,295.5693700154622,0.0106062974664382,1.0694708504862168e-06,1.5504269977858106e-05,0.0,2.56938922120753e-05,670.8566136678061,-55.299013408025104,15.14347791671753,63.81146982510885,63.37398589452108,0.0,1.251028657704249e-07,0.0,295.5693700154622,887.7518910725912,216.89524733225505,4.28622285326322,0.0,197.63176193237305,9.120149835932049e-06,887.7624712626139,2015,2592000,28197329650.549343
2015-04-23,17.33537845611575,0.009897561556965,78.46320034124518,-0.1598716375763497,-1.1639764480121304,20.39975167410348,0.0148736554265563,Algeirs,0.0282345357195784,294.1991592407226,0.0077259461026793,5.188996321218535e-07,1.1596143110637057e-05,0.0,1.7944305644353637e-05,669.3620669047037,-47.53156649271647,1.7660197138786315,128.8257779121399,44.25963174502055,0.0,2.1506934737176387e-10,0.0,294.1991592407226,885.8338404337566,216.4717797597249,4.279764780402184,0.0,222.3794211069743,5.829262833382625e-06,885.8415891011557,2015,2592000,28135056229.68212
2015-04-24,17.647201049968785,0.0097196670961365,75.19728613566328,0.2761848055951608,-0.9066726956808168,19.2454505657637,0.0029038977939435,Algeirs,0.0237976646904523,293.6828047434489,0.0079107663691199,8.430911196436833e-07,1.087254024696449e-05,0.0,1.705345376497765e-05,667.8719790140788,-46.82423675855001,1.0752156799038253,124.8522177696228,42.0623480796814,0.0,1.3200490413719143e-09,0.0,293.6828047434489,884.0689562479656,216.19694945017497,4.275203059117,0.0,214.8118344624837,5.3378245183921535e-06,884.0768572489419,2015,2592000,28077845073.497887
2015-04-25,18.06676727828162,0.0092855864139686,70.84954425904058,0.4267325204033505,-0.7230409777823396,24.248158958970865,0.1663313163713532,Algeirs,0.0241183961508795,293.86519482930504,0.00463753369404,1.9060970484948333e-07,1.1935820468049012e-05,0.0,1.7528921656169887e-05,666.3982332865397,-51.30061314900716,6.204631863037744,124.96887874603271,43.23508645693462,0.0,1.1469053582772542e-08,0.0,293.86519482930504,882.325622812907,215.92736193339036,4.261791127920152,0.0,225.71536032358804,5.402491636156506e-06,882.3302477518718,2015,2592000,28021221429.17232
2015-04-26,16.60233144452497,0.0074156778713723,61.5507806287017,3.463324527401022,0.5694435370068306,17.358629307182884,0.0781619600962937,Algeirs,0.0215873833435277,294.5585032145182,0.0154319390538148,1.6964567890909167e-06,1.5599526022924692e-05,0.0,2.440149524621423e-05,664.9441871643066,-54.7008841196696,5.413315610090892,87.80463294982911,60.18628532091777,0.0,2.2203790954004413e-07,0.0,294.5585032145182,880.5398272196452,215.5956490198771,4.282433115442593,0.0,208.1034424463908,7.105512541253726e-06,880.555286661784,2015,2592000,27963678649.50381
2015-04-27,14.957767230208228,0.0066349003755647,60.800007847304,2.325651825899359,0.1643602053094054,13.730867159751154,0.0212271505785274,Algeirs,0.0648947272449731,291.4034255981445,0.0103327714333621,3.2445047348043468e-06,1.6311959014577346e-05,0.0,2.318901337427329e-05,663.4989316304524,-64.0899354616801,-9.601121540864307,94.51736437479656,57.19570074081421,0.0,2.503373792706043e-07,0.0,291.4034255981445,879.4156822204591,215.9167639414469,4.38053384522597,0.0,206.1957939147949,3.632549983005144e-06,879.4260205586751,2015,2592000,27927068770.60494
2015-04-28,15.332378930943008,0.0070761631249502,64.76250091496334,0.222237896543592,-0.7371142271763435,15.349832273362786,0.0028561827865609,Algeirs,0.0350398660947879,291.8928175608317,0.0032721038665234,4.792537737330349e-07,1.4118744650204462e-05,0.0,1.9704744136106456e-05,662.0913164774577,-74.50784606933594,-0.9476435566941896,106.69292523066204,48.60175795555114,0.0,7.294818782366263e-09,0.0,291.8928175608317,877.6079869588216,215.5166788101196,4.201929779847463,0.0,228.8525659561157,5.106745608903415e-06,877.6112335205077,2015,2592000,27868234866.433334
2015-04-29,16.423508184699624,0.0070820717168884,61.61396634540251,-0.3783568455574794,-0.6322352032137094,14.574039273492756,0.0,Algeirs,0.0197696226260935,292.40803820292155,0.0037174113987324,1.6837935389683402e-07,1.3267446145922196e-05,0.0,1.994025190015236e-05,660.7038210550945,-78.81379744211833,1.3891484533747036,114.60650733311972,49.18263203303019,0.0,2.666113281997913e-09,0.0,292.40803820292155,875.6855229695637,214.9816450754801,4.2053373883167895,0.0,243.98985684712727,6.504426714097159e-06,875.6891761779784,2015,2592000,27805923347.16169
2015-04-30,18.71129630919428,0.0075147491360273,56.48990031455153,-0.1344952908387127,-0.344299726556581,16.132957264108043,0.0,Algeirs,0.0197699976153671,292.7269639333089,0.0018352125557915,3.928771448909647e-08,1.4073614367286309e-05,0.0,2.0692195236430654e-05,659.3145108540853,-76.24717903137206,4.270296126604081,98.89944976170857,51.037297312418616,0.0,0.0,0.0,292.7269639333089,873.6178489685059,214.30335419972732,4.168884328007698,0.0,230.45759760538735,6.579291736367547e-06,873.6197064717611,2015,2592000,27738832840.22013
2015-05-01,21.436848347161437,0.0080998364823772,51.51268916809431,-0.2691243226447153,-0.2031948880940896,18.44093447872387,0.0,Algeirs,0.0185759093146771,294.9544109344482,0.0003747544030678304,2.890274262516238e-09,1.5925786999559933e-05,0.0,2.4095643789223685e-05,658.0467508951823,-79.23417196273803,11.790592221419017,102.00244614283244,59.43191315333048,0.0,0.0,0.0,294.9544109344482,871.5082283020021,213.4614349365234,4.107996321717898,0.0,252.46373240152997,8.166968967771027e-06,871.508550008138,2015,2592000,27670390882.86656
2015-05-02,24.84340434330767,0.007695423889253,39.20356241272341,-0.3261807717934942,0.6920476913942847,18.22105545722028,0.0,Algeirs,0.0191304266530399,297.5434294382732,0.00021092853021400517,1.1044076111965672e-09,1.8772522435028804e-05,0.0,2.8570377139658373e-05,656.8712638854981,-78.09519948959351,18.88562972545624,83.90618082682292,70.46884047190349,0.0,0.0,0.0,297.5434294382732,869.257341003418,212.38614362080887,4.03136300444603,0.0,251.3635227203369,9.79675106312546e-06,869.2576118469237,2015,2592000,27597417317.766163
2015-05-03,27.42608230959985,0.0068954521133276,30.611559647578066,-0.1397452897706409,1.9303191752851472,14.707009641329448,0.0,Algeirs,0.0203506036739175,299.33047599792485,0.0001377667353153811,5.777622003507361e-10,2.2143158700297744e-05,0.0,3.246726246288744e-05,655.6508201599122,-85.05413268407185,17.92402942975362,70.70546112060548,80.08049879074096,0.0,0.0,0.0,299.33047599792485,866.5569440205892,210.90607725779216,3.91336182753245,0.0,253.7656318028768,1.0323523576971635e-05,866.557041422526,2015,2592000,27509867044.254112
2015-05-04,24.428843379277065,0.0074560004823793,42.01223178621261,0.3592217684531915,0.122354830024133,15.364435723456005,0.0,Algeirs,0.0185532237480705,300.7214584350586,9.749891632964136e-05,3.4073005435638246e-10,2.491966184455426e-05,0.0,3.5340805470696066e-05,654.3642819722493,-88.87814423243205,17.837782581647236,53.29253961245219,87.16809275945027,0.0,0.0,0.0,300.7214584350586,863.5757960001628,209.21154193878172,3.801901245117188,0.0,247.1789076487223,1.042080120138659e-05,863.575937906901,2015,2592000,27413222118.499615
2015-05-05,19.66025441692724,0.0091210454830371,63.806217539695005,0.3407305028483582,-1.086823900481836,18.809200619177155,0.0,Algeirs,0.0237043463625013,297.8604628245036,7.550117109834294e-05,1.8427280124253908e-10,1.8510172431736767e-05,0.0,2.425005154691461e-05,653.0134971618652,-77.28613195419312,0.1917394921804467,112.41563243865969,59.81274647712708,0.0,0.0,0.0,297.8604628245036,860.9800806681316,207.96661281585693,3.850191562374433,0.0,249.69873708089196,5.739691997064256e-06,860.9801417032878,2015,2592000,27329068539.1096
2015-05-06,19.90280775254775,0.0093891705017379,64.79441641607592,-0.44518614418702,-0.997345408905042,19.30137130566823,0.0,Algeirs,0.0236650911237423,295.5994469960531,6.36652295421906e-05,9.399624790902098e-11,1.340686038323232e-05,0.0,1.6787258255135386e-05,651.6379130045573,-62.5331483523051,-3.700803322593371,111.5916537284851,41.40578145980835,0.0,0.0,0.0,295.5994469960531,859.2246706644693,207.58675696055093,3.941126004854838,0.0,211.8263224283854,3.380306773692609e-06,859.2247316996256,2015,2592000,27272159589.593613
2015-05-07,19.88813953194569,0.0096023317441464,65.83922170503166,0.85884608582591,-0.9136888275224646,17.60683500561663,0.0,Algeirs,0.0292088571935892,295.7676592508952,0.00018975262913348463,3.6378381539197332e-09,1.2892839697542513e-05,0.0,1.6525121570036087e-05,650.2811368306477,-72.06894200642904,3.393500118454297,135.06019973754883,40.75921216011048,0.0,9.145272638904337e-14,0.0,295.7676592508952,857.8287595113119,207.5476193745931,3.9638340433438617,0.0,251.28430449167888,3.6286434891508176e-06,857.8289688110352,2015,2592000,27226910103.947887
2015-05-08,18.6426599707655,0.008265657708398,62.54348916635719,-0.0135840003670353,-0.9035073722448572,12.2796507508524,0.0,Algeirs,0.0312298316430921,295.003070195516,0.0002759351193769058,3.1911923205803677e-09,1.207675168567827e-05,0.0,1.513963004905842e-05,648.9506688435873,-68.61112362543741,-3.096400631467501,145.02897281646727,37.34189140001932,0.0,1.2916417553486404e-13,0.0,295.003070195516,856.4525965372721,207.50205039978027,3.975329872965813,0.0,247.8786799112956,3.059685255853613e-06,856.4529688517254,2015,2592000,27182301316.225933
2015-05-09,19.394636673055693,0.0071553795039841,52.78905330768196,-1.5734045364579778,-0.6086679894538466,9.723393984603623,0.0,Algeirs,0.0228060517460107,295.3188786824544,0.00017699656285306747,8.599659361933445e-10,1.4776424609408422e-05,0.0,1.9026870055919665e-05,647.6470675150553,-88.3736686706543,4.829412149389585,121.23569094340006,46.929773521423336,0.0,0.0,0.0,295.3188786824544,854.9533632914224,207.3062637329101,3.923411935567856,0.0,261.3732227325439,4.249587216046772e-06,854.9535148620606,2015,2592000,27133690250.308937
2015-05-10,22.56743206926573,0.0064922699971551,38.82688908019374,-1.2224630058665449,-0.0541707000285837,10.942197750012085,0.0,Algeirs,0.0347771068724493,296.2261768341064,0.00011691077321908474,5.441410344299754e-10,1.6948745595376144e-05,0.0,2.1641907884865456e-05,646.3547691345215,-97.0064999262492,6.744329770406087,108.68574460347492,53.37976547876993,0.0,0.0,0.0,296.2261768341064,853.2094655354816,206.8546298980713,3.8734763562679286,0.0,265.81893730163574,4.692618037438478e-06,853.2095492045084,2015,2592000,27077152317.08753
2015-05-11,22.297507339395523,0.0078467061342571,47.94610291879665,-0.0063198907859122,-0.6763326477285685,11.291955839241703,0.0,Algeirs,0.0291409753806268,297.8819086710612,8.176424692768099e-05,2.6275029617328634e-10,1.8444052280604716e-05,0.0,2.356115869588393e-05,645.059770711263,-96.09146324793498,11.076149006684624,99.6196552912394,58.11360077857971,0.0,0.0,0.0,297.8819086710612,851.194733428955,206.13491369883215,3.814254547158877,0.0,264.9021176656087,5.116841348732729e-06,851.1947944641113,2015,2592000,27011835624.366653
2015-05-12,21.227734104279573,0.0078142907795613,51.57715839801296,-0.0368689500506446,-0.6775174561181977,9.718488073797635,0.0,Algeirs,0.0199104186069841,296.59204711914066,6.602413107733204e-05,1.0792540923454383e-10,1.3219823275297434e-05,0.0,1.6506289125572948e-05,643.754322306315,-81.31722628275553,0.1488193745414416,133.28619448343912,40.71276772816976,0.0,0.0,0.0,296.59204711914066,849.4794306437174,205.7251287460327,3.8884418805440255,0.0,255.45940901438397,3.2863591547046173e-06,849.4795211791991,2015,2592000,26956227874.28346
2015-05-13,24.6651119252687,0.0066129675850407,36.67498041801555,-0.1885799667326063,0.6818642317647896,11.657506897725089,0.0,Algeirs,0.0177982670953497,297.2580079396565,5.762552623309602e-05,8.930563710415894e-11,1.5529567159925744e-05,0.0,1.9628646600722274e-05,642.4609603881835,-89.40023651123047,7.9439205269018816,116.55071001052856,48.41406254768371,0.0,0.0,0.0,297.2580079396565,847.9134129842123,205.45251490275064,3.8549244890610384,0.0,262.3125885009765,4.09899208856738e-06,847.91351852417,2015,2592000,26905459355.332882
2015-05-14,21.67796376751317,0.0069470199824702,47.30158690810203,0.837201597526174,-0.2455356158717956,15.675094278589375,0.0485215064163209,Algeirs,0.0163974425289779,301.2322185516357,4.985209237323337e-05,9.03302704626426e-11,2.330721168467183e-05,0.0,2.9935891507193447e-05,641.172369893392,-96.53067226409912,23.95323071479797,66.78739498456319,73.836883131663,0.0,0.0,0.0,301.2322185516357,845.8110125223795,204.63860098520917,3.704245765010516,0.0,261.11858622233075,6.628589821389141e-06,845.8110488891602,2015,2592000,26837299017.8231
2015-05-15,15.598426154352028,0.0079074258925468,70.39067998573344,1.460817838257669,-2.223053719512292,17.084946447803127,0.0906317218558572,Algeirs,0.0353320082960029,295.2947025299072,0.0032448145395998,7.960816477729318e-07,1.1223196296820486e-05,0.0,1.3544135936172098e-05,639.8549326578775,-55.95511401494344,-15.35909064610799,127.54806404113768,33.40660761992137,0.0,1.8557221710679967e-09,0.0,295.2947025299072,843.8324620564778,203.97752634684244,3.8447064131498334,0.0,201.53770313262945,1.5248570150561136e-06,843.8357180277507,2015,2592000,26773260414.85582
2015-05-16,15.682962948788903,0.0078971469883121,70.22691656286999,0.5763097965289958,-2.025428051715441,17.441142838103797,0.1256922060553665,Algeirs,0.0391723158614089,292.6720596313477,0.0074590061267372,1.1021911229628738e-06,1.0707604784935634e-05,0.0,1.3167276449621566e-05,638.5570528666178,-59.2533243338267,-11.464615070819857,137.0689873377482,32.47708611488342,0.0,2.5456484379719294e-08,0.0,292.6720596313477,842.8691441853841,204.3119981129964,3.933654860655466,0.0,217.33274714152017,1.3574810386292783e-06,842.8765266418457,2015,2592000,26742164218.501255
2015-05-17,18.0259673928702,0.0074984776195681,59.19978594472331,-0.9655900355835286,-0.5478393728704622,16.058320178139596,0.0027016129434829,Algeirs,0.0249112154357135,293.5989423116048,0.0066646249654392,5.494562040908592e-07,1.138382296706671e-05,0.0,1.3897029536262077e-05,637.3059631347656,-68.77321718533834,-1.3911655453499407,140.05207513173423,34.27702576319377,0.0,3.716069716756345e-09,0.0,293.5989423116048,841.891549428304,204.5855298995972,3.914991637070973,0.0,241.71075604756675,1.9637503790193024e-06,841.8981447855631,2015,2592000,26710445882.87005
2015-05-18,21.19899885731361,0.0077370461941945,48.47293768493078,-0.1230631671849668,-0.0574428745797054,19.463206028105112,0.0541868287599295,Algeirs,0.0295144678714374,296.23764991760254,0.0005967247918306385,9.846717006582278e-09,1.4992432825996123e-05,0.0,1.8121517647765965e-05,636.0892723083497,-81.99790404637656,11.821638011932372,124.8025377591451,44.69672635396322,0.0,0.0,0.0,296.23764991760254,840.5560719807943,204.46677481333413,3.842756296197573,0.0,263.32446695963546,3.1192391053499097e-06,840.5566579182943,2015,2592000,26666955981.225136
2015-05-19,17.813634316639256,0.0099379049822492,77.9451965076949,-0.5346122227128475,-2.2940107019476703,25.47231215853845,0.2468830619843536,Algeirs,0.0255957959530254,297.3856404622396,0.005504193038602,1.2746446349372792e-06,1.454942968924418e-05,0.0,1.8158378058312037e-05,634.886653137207,-51.94914962450663,10.49521516561508,100.07531239191692,44.7876385529836,0.0,7.51533965429966e-08,0.0,297.3856404622396,839.1491195678711,204.26244099934897,3.90248703956604,0.0,207.313201268514,2.334303386912021e-06,839.1546078999837,2015,2592000,26621502672.00139
2015-05-20,14.513681655801774,0.0084409527526605,80.03389913574341,-2.086916622977143,-3.157063089879931,19.413347032281663,0.3311935458308517,Algeirs,0.0442360815281669,293.08456192016604,0.0276918631900722,5.968392857388002e-06,8.623648447307155e-06,0.0,1.5080744916910284e-05,633.7311330159505,-3.292350848391652,-13.60121999581655,91.49475460052489,37.19665142695109,0.0,9.952609213807289e-07,0.0,293.08456192016604,840.186483001709,206.4553973515828,4.476860374212266,0.0,118.37536118825278,4.887027126680247e-07,840.2142255147298,2015,2592000,26655854604.152874
2015-05-21,13.843843812839983,0.0063433593799052,64.89356977298696,-2.182434092129215,-1.849995253381059,12.828400738072652,0.0399422033065279,Algeirs,0.0466671367331097,291.61110229492186,0.0095986313885077,1.865855451418005e-06,1.17237889791492e-05,0.0,1.5226333092262697e-05,632.7281339009604,-50.45612049102783,-11.8506294409434,117.72691392898558,37.55575337409974,0.0,4.138922895524644e-08,0.0,291.61110229492186,840.4287658691406,207.7005912144979,4.0594459126393,0.0,193.87928365071613,1.6366891244956605e-06,840.4383377075196,2015,2592000,26663120137.241318
2015-05-22,15.060893565352266,0.0060540751251767,57.06582767540408,-2.1850779027302543,-1.5648030470959062,14.850638662807402,0.0,Algeirs,0.036297264524425,291.832276916504,0.0020753142545193,6.147783775389825e-08,1.3491690018933391e-05,0.0,1.6100584275591245e-05,631.7734194437663,-84.09443531036376,-2.533967566490173,141.4984976450602,39.7120914141337,0.0,1.8095762692113548e-11,0.0,291.832276916504,839.2337575276694,207.4602280934652,3.9555098205804815,0.0,262.7740456899008,2.54741685286793e-06,839.2357200622558,2015,2592000,26624132261.63472
2015-05-23,16.167949885706772,0.0067305636621626,58.30207767986483,-2.0327506205737995,-1.600079271668113,20.056337664076075,0.3581283608875839,Algeirs,0.0376931424252688,292.7525302886963,0.00034656685499309485,3.8345478972634515e-09,1.371429069270865e-05,0.0,1.632965448455555e-05,630.8181203206381,-82.58727219899497,0.4475664885093768,139.37064895629885,40.27708743413289,0.0,0.0,0.0,292.7525302886963,837.7844347635904,206.96628939310708,3.9199703524510063,0.0,262.68298556009927,2.6115272352929723e-06,837.784764099121,2015,2592000,26577093461.87644
2015-05-24,15.14487279051096,0.0079608794766157,72.55883891531215,-1.59445291971888,-1.8242526413065443,24.890457302652383,0.6559630348986787,Algeirs,0.0393674385656292,291.9183846791585,0.0162460233977374,3.238146282077044e-06,1.4534704659278456e-05,0.0,1.889866327928757e-05,629.871150970459,-33.80963311195373,-2.843755627671877,57.5552499294281,46.6135492960612,0.0,6.242840253634085e-07,0.0,291.9183846791585,837.7438301086426,207.8726561864217,4.336968731880188,0.0,135.13889376322427,1.125812550384353e-06,837.7600641886394,2015,2592000,26576292711.079918
2015-05-25,15.188602123465612,0.0084495824289768,77.13680243005037,-0.2168736486807115,-1.5815476786748317,22.39221806737685,0.4348844021816628,Algeirs,0.0360784165173148,291.6344539642334,0.0202711638218412,3.301772463260022e-06,1.268171265564888e-05,0.0,1.6832867750811904e-05,629.0251299540203,-23.003679752349854,-4.095305349429449,76.77564964294433,41.51827011108398,0.0,1.5221599414398194e-06,0.0,291.6344539642334,839.6504536946613,210.62532545725503,4.68677545984586,0.0,137.20199794769286,8.493834791067911e-07,839.6707341512046,2015,2592000,26638235060.85261
2015-05-26,16.752418216582292,0.0078103566478427,65.83767594675864,-1.1579845186008733,-1.2786941973516288,17.72100173215712,0.0043743278997729,Algeirs,0.0231714301276952,294.09072430928546,0.0226027229645599,2.345113069660935e-06,1.211246003549604e-05,0.0,1.779533306489611e-05,628.348287709554,-48.23234197298686,6.801248580217362,112.80375973383585,43.89219358762105,0.0,7.225066278593317e-08,0.0,294.09072430928546,840.5932759602864,212.2448708216349,4.250713668266932,0.0,211.7282115300497,3.3377621358946875e-06,840.6157849629719,2015,2592000,26668872831.41602
2015-05-27,18.52643645501908,0.0073197921766819,55.67163384973362,-1.804702244333983,-1.0848057515635054,16.160726107897297,0.051468415059004,Algeirs,0.0322929230596249,294.74379844665526,0.0016730407810731,4.17712695988115e-08,1.4987193477130253e-05,0.0,1.9697932839335407e-05,627.7093292236328,-72.56897573471069,6.357225426038107,127.03598108291628,48.58495276769003,0.0,0.0,0.0,294.74379844665526,839.1626907348633,211.4534584681193,4.063797269264857,0.0,254.5486821492513,4.668968658923707e-06,839.1644635518392,2015,2592000,26621822184.13401
2015-05-28,21.576290499779507,0.0084795716783827,52.95412760280794,-1.1375409657479847,0.1510315808856869,22.39606218658468,0.9145053723868312,Algeirs,0.0372007868718355,295.2126764933268,0.00023240910055998635,1.988831727084417e-09,1.5986551159130612e-05,0.0,2.0730860865114667e-05,627.0319196065267,-78.61259317398071,6.211758097012837,132.47281506856282,51.13267560005188,0.0,0.0,0.0,295.2126764933268,837.3689870198568,210.33708871205647,3.993307483196259,0.0,268.43171412150065,4.742322419322894e-06,837.3692359924315,2015,2592000,26563622382.18751
2015-05-29,19.41471146614323,0.0105520386962027,74.3298534853484,0.19939717134243,-0.3722143699117105,26.19020878640555,1.8231613147057475,Algeirs,0.0247220090978468,296.3452929178874,0.006781272398075,1.3888221407872455e-06,1.6720332549387725e-05,0.0,2.1213825054170835e-05,626.3132832845054,-46.35773975054422,9.579702218373615,88.03342940012614,52.32388890584309,0.0,5.109335914947147e-07,0.0,296.3452929178874,836.3901624043782,210.0769934336344,4.278895013531049,0.0,196.2983205159505,3.1046682892110765e-06,836.3970672607421,2015,2592000,26532105470.948936
2015-05-30,19.414542503767137,0.0091318465342121,65.65889249834964,-0.3128897739263872,-1.135994600369445,19.627661665537023,0.0127923387300563,Algeirs,0.0294373743856946,295.9179567972819,0.0041451590552848,4.673605928928738e-07,1.0952316703575584e-05,0.0,1.4241673890561897e-05,625.6189036051434,-44.6619409720103,2.4729528481761616,133.20530204772948,35.127087020874015,0.0,1.2058923383924854e-08,0.0,295.9179567972819,835.9951769510906,210.37629458109535,4.124162965019544,0.0,215.4631726582845,2.821995332643231e-06,835.99935836792,2015,2592000,26519212075.52766
